date,open,high,low,close,volume,settle,change,percent
2021-08-05 16:00:00,1804.0088,1804.78,1758.3,1762.69,116281.0,0.0,-41.170044,-0.022823304
2021-08-08 16:00:00,1763.014,1764.5,1680.23,1729.18,129057.0,0.0,-33.509888,-0.019010654
2021-08-09 16:00:00,1729.4624,1738.28,1716.5,1728.7,120102.0,0.0,-0.48010254,-0.00027764752
2021-08-10 16:00:00,1728.7295,1754.37,1723.7,1751.456,119849.0,0.0,22.756104,0.013163709
2021-08-11 16:00:00,1751.41,1758.14,1741.56,1752.6,117451.0,0.0,1.1439209,0.00065312564
2021-08-12 16:00:00,1752.4467,1780.23,1750.7,1778.998,114852.0,0.0,26.398071,0.015062234
2021-08-15 16:00:00,1779.43,1789.14,1769.9,1786.9,123867.0,0.0,7.9019775,0.0044418136
2021-08-16 16:00:00,1787.2493,1795.5,1779.9,1785.74,118839.0,0.0,-1.1600342,-0.00064918806
2021-08-17 16:00:00,1785.9553,1793.81,1777.298,1787.848,120764.0,0.0,2.1080322,0.001180481
2021-08-18 16:00:00,1787.58,1792.352,1774.0,1780.106,127709.0,0.0,-7.7420654,-0.004330382
2021-08-19 16:00:00,1780.165,1788.43,1777.6,1780.599,115508.0,0.0,0.493042,0.00027697338
2021-08-22 16:00:00,1779.472,1806.395,1775.9,1805.254,114077.0,0.0,24.65503,0.01384648
2021-08-23 16:00:00,1805.1929,1809.52,1799.5,1802.626,111829.0,0.0,-2.6280518,-0.0014557794
2021-08-24 16:00:00,1802.6106,1803.044,1782.49,1790.39,114702.0,0.0,-12.235962,-0.006787854
2021-08-25 16:00:00,1790.6875,1798.19,1779.9,1792.11,115806.0,0.0,1.7199707,0.0009606682
2021-08-26 16:00:00,1792.1616,1819.175,1784.84,1816.825,119040.0,0.0,24.714966,0.013790987
2021-08-29 16:00:00,1816.84,1823.146,1806.8,1810.306,110985.0,0.0,-6.518921,-0.0035880841
2021-08-30 16:00:00,1810.165,1819.18,1801.58,1813.32,119748.0,0.0,3.013916,0.0016648655
2021-08-31 16:00:00,1813.2983,1819.99,1808.4,1813.88,116802.0,0.0,0.5600586,0.0003088581
2021-09-01 16:00:00,1813.6384,1817.09,1804.8,1809.486,112239.0,0.0,-4.394043,-0.0024224552
2021-09-02 16:00:00,1809.415,1833.93,1807.7,1827.368,111039.0,0.0,17.88208,0.009882409
2021-09-05 16:00:00,1829.908,1830.26,1820.2,1822.9984,76153.0,0.0,-4.369629,-0.0023912145
2021-09-06 16:00:00,1822.9988,1827.32,1792.1,1794.175,118633.0,0.0,-28.823364,-0.015810965
2021-09-07 16:00:00,1794.3033,1802.07,1782.264,1788.61,119793.0,0.0,-5.5650635,-0.0031017393
2021-09-08 16:00:00,1788.9135,1800.91,1783.8,1794.285,119814.0,0.0,5.675049,0.0031728821
2021-09-09 16:00:00,1794.925,1803.88,1786.9,1787.28,117635.0,0.0,-7.005005,-0.0039040647
2021-09-12 16:00:00,1788.118,1798.4,1783.66,1793.1,117756.0,0.0,5.8199463,0.0032563147
2021-09-13 16:00:00,1793.4941,1808.74,1782.0,1804.54,113208.0,0.0,11.440063,0.0063800476
2021-09-14 16:00:00,1804.231,1806.818,1790.1,1793.636,112407.0,0.0,-10.904053,-0.006042566
2021-09-15 16:00:00,1793.64,1796.2,1745.3,1753.3,121601.0,0.0,-40.335938,-0.022488363
2021-09-16 16:00:00,1753.575,1767.45,1747.3,1754.609,116890.0,0.0,1.30896,0.0007465693
2021-09-19 16:00:00,1753.28,1767.08,1742.094,1763.956,120541.0,0.0,9.347046,0.005327139
2021-09-20 16:00:00,1763.885,1781.7,1757.6,1774.259,115606.0,0.0,10.3029785,0.005840836
2021-09-21 16:00:00,1774.2396,1787.114,1764.64,1768.0,123535.0,0.0,-6.259033,-0.0035276886
2021-09-22 16:00:00,1767.94,1776.54,1737.5,1742.46,127266.0,0.0,-25.54004,-0.014445723
2021-09-23 16:00:00,1742.5688,1757.559,1740.4,1750.01,121780.0,0.0,7.550049,0.0043329825
2021-09-26 16:00:00,1751.219,1760.83,1744.7,1749.62,120910.0,0.0,-0.39001465,-0.00022286424
2021-09-27 16:00:00,1749.8477,1754.43,1727.0,1733.758,125432.0,0.0,-15.861938,-0.0090659335
2021-09-28 16:00:00,1733.7067,1745.58,1721.4,1725.92,121180.0,0.0,-7.8380127,-0.004520823
2021-09-29 16:00:00,1726.1,1764.12,1721.9,1756.79,111866.0,0.0,30.869995,0.01788611
2021-09-30 16:00:00,1756.635,1764.195,1749.2,1760.84,110204.0,0.0,4.0499268,0.0023052993
2021-10-03 16:00:00,1761.988,1770.44,1746.7,1769.2,111480.0,0.0,8.359985,0.004747726
2021-10-04 16:00:00,1769.5,1769.95,1748.53,1759.948,108644.0,0.0,-9.251953,-0.005229456
2021-10-05 16:00:00,1759.9753,1765.11,1745.6,1762.554,113458.0,0.0,2.605957,0.0014807011
2021-10-06 16:00:00,1762.3767,1766.93,1751.6,1755.4,103018.0,0.0,-7.1539307,-0.0040588435
2021-10-07 16:00:00,1755.4309,1781.24,1752.3,1756.99,103710.0,0.0,1.5899658,0.00090575696
2021-10-10 16:00:00,1757.009,1760.92,1749.4,1754.076,102706.0,0.0,-2.9139404,-0.0016584843
2021-10-11 16:00:00,1753.8657,1769.215,1749.8,1759.918,107927.0,0.0,5.841919,0.0033304822
2021-10-12 16:00:00,1759.7773,1796.12,1757.82,1792.814,107679.0,0.0,32.895996,0.018691778
2021-10-13 16:00:00,1792.6342,1800.41,1786.4,1795.746,100910.0,0.0,2.9320068,0.0016354216
2021-10-14 16:00:00,1795.555,1796.375,1764.5,1767.248,103793.0,0.0,-28.497925,-0.015869686
2021-10-17 16:00:00,1767.37,1772.05,1759.1,1764.766,110170.0,0.0,-2.4820557,-0.001404475
2021-10-18 16:00:00,1764.58,1784.85,1761.69,1769.0265,111641.0,0.0,4.260498,0.0024142
2021-10-19 16:00:00,1768.9994,1788.16,1765.72,1781.5331,109503.0,0.0,12.506592,0.0070697595
2021-10-20 16:00:00,1781.8225,1789.24,1775.49,1782.49,121183.0,0.0,0.9569092,0.0005371268
2021-10-21 16:00:00,1782.575,1813.87,1781.7,1792.25,110555.0,0.0,9.76001,0.005475492
2021-10-24 16:00:00,1792.507,1810.03,1791.2,1807.588,106033.0,0.0,15.338013,0.008557965
2021-10-25 16:00:00,1807.4731,1808.32,1782.27,1792.14,103750.0,0.0,-15.447998,-0.008546194
2021-10-26 16:00:00,1792.6,1799.1,1782.7,1796.5,108104.0,0.0,4.3599854,0.0024328374
2021-10-27 16:00:00,1796.5428,1810.26,1792.0,1798.59,111534.0,0.0,2.0899658,0.0011633541
2021-10-28 16:00:00,1798.6305,1801.11,1771.7,1782.866,116980.0,0.0,-15.723999,-0.008742403
2021-10-31 16:00:00,1782.788,1795.72,1778.1,1793.148,104643.0,0.0,10.281982,0.005767109
2021-11-01 16:00:00,1793.0325,1796.42,1785.2,1787.84,98115.0,0.0,-5.3079834,-0.002960148
2021-11-02 16:00:00,1787.366,1788.235,1758.74,1769.679,104693.0,0.0,-18.16101,-0.010158074
2021-11-03 16:00:00,1769.5221,1798.87,1768.21,1791.806,107297.0,0.0,22.127075,0.0125034405
2021-11-04 16:00:00,1791.7052,1818.184,1785.047,1817.948,107149.0,0.0,26.141968,0.014589731
2021-11-07 16:00:00,1818.308,1826.395,1812.1,1823.855,103624.0,0.0,5.9069824,0.0032492583
2021-11-08 16:00:00,1823.8953,1832.665,1818.9,1832.248,108660.0,0.0,8.393066,0.004601828
2021-11-09 16:00:00,1831.6505,1868.38,1821.9,1852.5,108498.0,0.0,20.251953,0.011053063
2021-11-10 16:00:00,1849.107,1865.93,1842.2,1862.45,104345.0,0.0,9.949951,0.0053710938
2021-11-11 16:00:00,1861.8075,1868.597,1844.8,1865.914,108017.0,0.0,3.4639893,0.00185991
2021-11-14 16:00:00,1864.21,1870.19,1855.6,1863.12,102815.0,0.0,-2.7939453,-0.0014973602
2021-11-15 16:00:00,1862.6145,1877.06,1848.5,1850.507,105739.0,0.0,-12.613037,-0.006769847
2021-11-16 16:00:00,1850.7617,1867.98,1848.8,1866.8,103683.0,0.0,16.29309,0.008804663
2021-11-17 16:00:00,1867.2145,1870.94,1854.96,1860.803,101194.0,0.0,-5.9970703,-0.0032124866
2021-11-18 16:00:00,1858.6259,1865.41,1842.894,1846.858,109818.0,0.0,-13.944946,-0.0074940477
2021-11-21 16:00:00,1846.618,1849.07,1801.6,1805.24,108550.0,0.0,-41.618042,-0.02253451
2021-11-22 16:00:00,1804.37,1812.37,1781.0,1790.0,108719.0,0.0,-15.23999,-0.008442085
2021-11-23 16:00:00,1788.9246,1796.354,1778.5,1788.062,104650.0,0.0,-1.9379883,-0.0010826751
2021-11-24 16:00:00,1788.3425,1795.02,1785.2,1788.44,69024.0,0.0,0.3779297,0.00021136274
2021-11-25 16:00:00,1788.6313,1815.45,1780.518,1791.8206,103568.0,0.0,3.3806152,0.0018902593
2021-11-28 16:00:00,1791.76,1799.35,1779.283,1783.64,108618.0,0.0,-8.180542,-0.004565492
2021-11-29 16:00:00,1784.2,1808.588,1769.6,1770.94,114428.0,0.0,-12.700073,-0.0071203117
2021-11-30 16:00:00,1774.75,1793.78,1771.5,1778.44,111097.0,0.0,7.5,0.004235039
2021-12-01 16:00:00,1781.855,1783.29,1761.4,1767.52,106198.0,0.0,-10.919922,-0.006140169
2021-12-02 16:00:00,1766.71,1786.11,1765.0,1782.766,110055.0,0.0,15.245972,0.008625628
2021-12-05 16:00:00,1784.445,1787.65,1775.659,1779.14,105297.0,0.0,-3.6259766,-0.002033905
2021-12-06 16:00:00,1778.5006,1787.67,1772.258,1785.24,98492.0,0.0,6.0999756,0.003428609
2021-12-07 16:00:00,1783.765,1793.08,1779.5,1785.518,101480.0,0.0,0.2779541,0.00015569566
2021-12-08 16:00:00,1782.8706,1787.61,1773.5,1775.295,98005.0,0.0,-10.2229,-0.0057254536
2021-12-09 16:00:00,1775.135,1789.19,1768.9,1782.699,93933.0,0.0,7.4039307,0.004170535
2021-12-12 16:00:00,1782.616,1791.398,1781.6,1787.082,93441.0,0.0,4.3830566,0.0024586634
2021-12-13 16:00:00,1786.3806,1789.54,1766.3,1771.064,95185.0,0.0,-16.018066,-0.0089632515
2021-12-14 16:00:00,1770.6833,1780.82,1752.59,1777.8,99638.0,0.0,6.736084,0.0038034108
2021-12-15 16:00:00,1777.3417,1799.114,1774.9,1799.114,105204.0,0.0,21.313965,0.011988955
2021-12-16 16:00:00,1799.0627,1814.2,1795.0,1795.94,102433.0,0.0,-3.1740723,-0.0017642418
2021-12-19 16:00:00,1799.508,1804.098,1787.9,1788.459,102131.0,0.0,-7.480957,-0.0041654827
2021-12-20 16:00:00,1790.333,1800.38,1784.2,1787.98,95276.0,0.0,-0.4790039,-0.00026783053
2021-12-21 16:00:00,1789.5924,1804.948,1785.0,1804.79,92683.0,0.0,16.810059,0.009401704
2021-12-22 16:00:00,1803.47,1810.71,1798.7,1808.71,87994.0,0.0,3.9199219,0.0021719546
2021-12-23 16:00:00,1807.85,1812.3,1801.9,1801.9,190.0,0.0,-6.8099365,-0.0037650794
2021-12-26 16:00:00,1808.406,1813.45,1802.85,1812.515,85258.0,0.0,10.61499,0.0058909985
2021-12-27 16:00:00,1811.1,1820.12,1804.3,1805.44,84828.0,0.0,-7.0750732,-0.0039034563
2021-12-28 16:00:00,1806.1385,1807.615,1789.0,1804.36,92341.0,0.0,-1.079956,-0.0005981678
2021-12-29 16:00:00,1804.445,1817.13,1795.5,1816.7,89293.0,0.0,12.339966,0.0068389713
2021-12-30 16:00:00,1814.335,1830.33,1813.6,1829.365,83987.0,0.0,12.665039,0.0069714533
2022-01-02 16:00:00,1828.608,1831.65,1797.8,1801.63,90382.0,0.0,-27.734985,-0.015160991
2022-01-03 16:00:00,1801.1024,1816.696,1798.38,1815.03,104239.0,0.0,13.400024,0.0074377228
2022-01-04 16:00:00,1814.255,1829.63,1807.6,1809.948,101607.0,0.0,-5.0820312,-0.0027999708
2022-01-05 16:00:00,1810.3975,1811.484,1785.9,1787.8,113651.0,0.0,-22.14795,-0.012236788
2022-01-06 16:00:00,1789.0,1798.56,1782.3,1795.74,99647.0,0.0,7.9399414,0.00444118
2022-01-09 16:00:00,1793.98,1802.31,1790.1,1800.99,104453.0,0.0,5.25,0.002923586
2022-01-10 16:00:00,1801.3845,1823.2,1799.2,1822.925,120380.0,0.0,21.935059,0.0121794455
2022-01-11 16:00:00,1821.3175,1827.98,1814.1,1827.2,118861.0,0.0,4.2749023,0.0023450784
2022-01-12 16:00:00,1825.9225,1828.16,1812.0,1821.79,117787.0,0.0,-5.409912,-0.0029607664
2022-01-13 16:00:00,1821.91,1829.11,1813.8,1816.54,120438.0,0.0,-5.25,-0.002881781
2022-01-16 16:00:00,1817.49,1823.18,1812.4,1818.52,84875.0,0.0,1.9799805,0.0010899735
2022-01-17 16:00:00,1819.27,1822.74,1805.5,1813.57,125885.0,0.0,-4.9500732,-0.002722034
2022-01-18 16:00:00,1813.5024,1843.318,1809.3,1842.59,125572.0,0.0,29.02002,0.016001599
2022-01-19 16:00:00,1840.0,1847.94,1835.5,1837.8,125262.0,0.0,-4.789917,-0.0025995567
2022-01-20 16:00:00,1838.64,1843.19,1827.9,1831.83,129933.0,0.0,-5.970093,-0.0032484997
2022-01-23 16:00:00,1834.575,1844.257,1829.2,1841.57,128102.0,0.0,9.73999,0.005317082
2022-01-24 16:00:00,1842.79,1853.83,1834.72,1847.328,126880.0,0.0,5.7580566,0.003126711
2022-01-25 16:00:00,1847.7345,1850.09,1815.06,1817.49,117720.0,0.0,-29.838013,-0.016151983
2022-01-26 16:00:00,1819.2411,1822.14,1790.8,1794.74,129390.0,0.0,-22.75,-0.012517263
2022-01-27 16:00:00,1797.1555,1799.4,1779.9,1788.68,123867.0,0.0,-6.0599365,-0.0033764984
2022-01-30 16:00:00,1791.113,1799.805,1784.9,1799.51,120050.0,0.0,10.829956,0.0060547194
2022-01-31 16:00:00,1796.91,1808.75,1794.7,1801.01,116690.0,0.0,1.5,0.00083356025
2022-02-01 16:00:00,1801.3202,1810.76,1793.6,1807.2,111095.0,0.0,6.1899414,0.003436928
2022-02-02 16:00:00,1807.94,1808.96,1788.4,1805.044,113044.0,0.0,-2.1560059,-0.0011930091
2022-02-03 16:00:00,1803.8,1814.88,1792.09,1807.8,119362.0,0.0,2.7561035,0.00152689
2022-02-06 16:00:00,1806.808,1823.56,1806.66,1821.474,124986.0,0.0,13.67395,0.007563862
2022-02-07 16:00:00,1820.4218,1828.74,1814.7,1826.955,117314.0,0.0,5.480957,0.0030090779
2022-02-08 16:00:00,1825.55,1835.81,1823.9,1833.15,114195.0,0.0,6.1950684,0.0033909257
2022-02-09 16:00:00,1833.4451,1841.89,1821.62,1827.104,118116.0,0.0,-6.0460205,-0.0032981592
2022-02-10 16:00:00,1826.4026,1865.378,1820.72,1861.09,129406.0,0.0,33.985962,0.018601
2022-02-13 16:00:00,1859.233,1874.09,1850.3,1871.92,131165.0,0.0,10.830078,0.0058192126
2022-02-14 16:00:00,1870.8579,1879.5,1844.3,1853.3,124036.0,0.0,-18.619995,-0.009947004
2022-02-15 16:00:00,1853.3195,1872.52,1849.3,1872.314,118260.0,0.0,19.013916,0.010259491
2022-02-16 16:00:00,1869.5624,1901.11,1866.5,1898.544,125167.0,0.0,26.22998,0.014009392
2022-02-17 16:00:00,1898.22,1902.46,1885.9,1896.901,122180.0,0.0,-1.6429443,-0.00086537073
